trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
263,2025-07-07T13:30:00-04:00,OKLO,BUY,BUY,1876,54.02,1.0,,
264,2025-07-07T13:50:00-04:00,OKLO,SELL,SELL,1876,54.75,1.0,1368.479999999994,1.3503512642077522
265,2025-07-07T15:30:00-04:00,OKLO,BUY,BUY,1829,55.48,1.0,,
266,2025-07-08T09:30:00-04:00,OKLO,SELL,SELL,1829,56.63,1.0,2102.3500000000104,2.071813131886509
267,2025-07-09T15:10:00-04:00,OKLO,BUY,BUY,1888,53.86,1.0,,
268,2025-07-09T15:25:00-04:00,OKLO,SELL,SELL,1888,53.73,1.0,-246.44000000000483,-0.24234752580130342
269,2025-07-10T09:30:00-04:00,OKLO,BUY,BUY,1880,54.09,1.0,,
270,2025-07-10T09:35:00-04:00,OKLO,SELL,SELL,1880,53.81,1.0,-527.4000000000021,-0.5186340473319967
271,2025-07-10T11:40:00-04:00,OKLO,BUY,BUY,1863,54.55,1.0,,
272,2025-07-10T12:10:00-04:00,OKLO,SELL,SELL,1863,55.32,1.0,1433.510000000006,1.4105511639794936
273,2025-07-10T14:45:00-04:00,OKLO,BUY,BUY,1827,55.71,1.0,,
274,2025-07-10T15:25:00-04:00,OKLO,SELL,SELL,1827,55.89,1.0,327.8599999999995,0.32211612194825484
