timestamp,symbol,action,quantity,price,commission,pnl
2024-11-13T14:00:00-05:00,SPY,SELL,163,598.72,1.0,292.4000000000111
2024-11-13T15:30:00-05:00,SPY,BUY,163,598.02,1.0,
2024-11-13T15:50:00-05:00,SPY,SELL,163,596.79,1.0,-201.49000000000296
2024-11-14T09:30:00-05:00,SPY,BUY,163,597.62,1.0,
2024-11-14T09:35:00-05:00,SPY,SELL,163,596.79,1.0,-136.29000000000667
2024-11-14T10:35:00-05:00,SPY,BUY,163,596.74,1.0,
2024-11-14T10:55:00-05:00,SPY,SELL,163,596.14,1.0,-98.8000000000037
2024-11-14T11:15:00-05:00,SPY,BUY,163,596.27,1.0,
2024-11-14T11:45:00-05:00,SPY,SELL,163,595.93,1.0,-56.42000000000519
2024-11-14T13:05:00-05:00,SPY,BUY,163,595.42,1.0,
2024-11-14T13:25:00-05:00,SPY,SELL,163,595.14,1.0,-46.63999999999555
2024-11-14T14:00:00-05:00,SPY,BUY,163,595.04,1.0,
2024-11-14T14:05:00-05:00,SPY,SELL,163,594.9,1.0,-23.819999999997776
2024-11-14T14:25:00-05:00,SPY,BUY,163,595.15,1.0,
2024-11-14T14:45:00-05:00,SPY,SELL,163,594.95,1.0,-33.59999999998888
2024-11-14T14:50:00-05:00,SPY,BUY,163,595.66,1.0,
2024-11-14T15:00:00-05:00,SPY,SELL,163,593.84,1.0,-297.6599999999896
2024-11-15T11:25:00-05:00,SPY,BUY,164,587.24,1.0,
2024-11-15T11:30:00-05:00,SPY,SELL,164,586.8,1.0,-73.16000000000895
2024-11-15T14:40:00-05:00,SPY,BUY,165,585.25,1.0,
2024-11-15T14:50:00-05:00,SPY,SELL,165,584.49,1.0,-126.3999999999985
2024-11-15T14:55:00-05:00,SPY,BUY,165,584.97,1.0,
2024-11-15T15:40:00-05:00,SPY,SELL,165,584.83,1.0,-24.09999999999775
2024-11-15T15:50:00-05:00,SPY,BUY,164,585.94,1.0,
2024-11-18T11:55:00-05:00,SPY,SELL,164,588.28,1.0,382.7599999999866
2024-11-18T12:55:00-05:00,SPY,BUY,164,588.65,1.0,
2024-11-18T13:00:00-05:00,SPY,SELL,164,588.44,1.0,-35.43999999998732
2024-11-18T13:05:00-05:00,SPY,BUY,164,588.63,1.0,
2024-11-18T13:10:00-05:00,SPY,SELL,164,588.35,1.0,-46.919999999995525
2024-11-18T13:15:00-05:00,SPY,BUY,164,588.58,1.0,
2024-11-18T13:25:00-05:00,SPY,SELL,164,588.14,1.0,-73.16000000000895
2024-11-18T13:55:00-05:00,SPY,BUY,164,588.36,1.0,
2024-11-18T14:05:00-05:00,SPY,SELL,164,588.03,1.0,-55.12000000000671
2024-11-18T14:45:00-05:00,SPY,BUY,164,587.94,1.0,
2024-11-18T15:50:00-05:00,SPY,SELL,164,587.65,1.0,-48.56000000001268
2024-11-18T15:55:00-05:00,SPY,BUY,164,588.15,1.0,
2024-11-19T09:30:00-05:00,SPY,SELL,164,585.0,1.0,-517.5999999999963
2024-11-19T10:30:00-05:00,SPY,BUY,163,586.85,1.0,
2024-11-19T12:20:00-05:00,SPY,SELL,163,588.37,1.0,246.75999999999704
2024-11-19T12:25:00-05:00,SPY,BUY,163,588.98,1.0,
2024-11-19T14:30:00-05:00,SPY,SELL,163,589.51,1.0,85.38999999999555
2024-11-19T15:40:00-05:00,SPY,BUY,163,589.95,1.0,
2024-11-20T09:35:00-05:00,SPY,SELL,163,588.23,1.0,-281.36000000000445
2024-11-20T11:40:00-05:00,SPY,BUY,163,587.36,1.0,
2024-11-20T12:15:00-05:00,SPY,SELL,163,586.86,1.0,-82.5
2024-11-20T12:25:00-05:00,SPY,BUY,163,587.21,1.0,
2024-11-20T12:50:00-05:00,SPY,SELL,163,587.17,1.0,-7.520000000012601
2024-11-20T13:00:00-05:00,SPY,BUY,163,587.41,1.0,
2024-11-20T13:05:00-05:00,SPY,SELL,163,587.19,1.0,-36.85999999998592
2024-11-20T13:25:00-05:00,SPY,BUY,163,587.6,1.0,
2024-11-20T13:30:00-05:00,SPY,SELL,163,587.07,1.0,-87.38999999999555
2024-11-20T14:30:00-05:00,SPY,BUY,163,586.91,1.0,
2024-11-21T10:00:00-05:00,SPY,SELL,163,589.02,1.0,342.9300000000022
2024-11-21T10:10:00-05:00,SPY,BUY,163,590.7,1.0,
2024-11-21T10:20:00-05:00,SPY,SELL,163,589.13,1.0,-256.91000000000815
2024-11-21T10:45:00-05:00,SPY,BUY,162,590.17,1.0,
2024-11-21T14:05:00-05:00,SPY,SELL,162,593.8,1.0,587.0599999999993
2024-11-21T14:20:00-05:00,SPY,BUY,162,594.37,1.0,
2024-11-21T15:35:00-05:00,SPY,SELL,162,594.32,1.0,-9.099999999992633
2024-11-22T09:30:00-05:00,SPY,BUY,162,594.51,1.0,
2024-11-22T10:05:00-05:00,SPY,SELL,162,594.52,1.0,0.6199999999985266
2024-11-22T10:35:00-05:00,SPY,BUY,162,595.1,1.0,
2024-11-22T11:05:00-05:00,SPY,SELL,162,594.96,1.0,-23.67999999999779
2024-11-22T11:35:00-05:00,SPY,BUY,162,594.86,1.0,
2024-11-22T11:40:00-05:00,SPY,SELL,162,594.03,1.0,-135.46000000000663
2024-11-22T11:50:00-05:00,SPY,BUY,162,595.13,1.0,
2024-11-22T12:35:00-05:00,SPY,SELL,162,594.72,1.0,-67.41999999999484
2024-11-22T12:40:00-05:00,SPY,BUY,162,595.24,1.0,
2024-11-22T13:35:00-05:00,SPY,SELL,162,595.4,1.0,24.919999999994843
2024-11-22T14:45:00-05:00,SPY,BUY,162,595.36,1.0,
2024-11-22T15:00:00-05:00,SPY,SELL,162,594.57,1.0,-128.9799999999941
2024-11-22T15:30:00-05:00,SPY,BUY,161,595.08,1.0,
2024-11-22T15:35:00-05:00,SPY,SELL,161,594.95,1.0,-21.929999999999268
2024-11-22T15:45:00-05:00,SPY,BUY,161,595.22,1.0,
2024-11-25T10:50:00-05:00,SPY,SELL,161,598.24,1.0,485.21999999999707
2024-11-25T13:00:00-05:00,SPY,BUY,162,597.02,1.0,
2024-11-25T14:20:00-05:00,SPY,SELL,162,596.8,1.0,-36.64000000000442
2024-11-25T14:45:00-05:00,SPY,BUY,162,597.32,1.0,
2024-11-25T14:50:00-05:00,SPY,SELL,162,597.11,1.0,-35.02000000000589
2024-11-25T15:15:00-05:00,SPY,BUY,162,597.11,1.0,
2024-11-25T15:20:00-05:00,SPY,SELL,162,597.03,1.0,-13.96000000000663
2024-11-25T15:25:00-05:00,SPY,BUY,162,597.14,1.0,
2024-11-25T15:45:00-05:00,SPY,SELL,162,596.99,1.0,-25.299999999996317
2024-11-25T15:50:00-05:00,SPY,BUY,161,597.58,1.0,
2024-11-26T12:10:00-05:00,SPY,SELL,161,599.24,1.0,266.2599999999949
2024-11-26T12:30:00-05:00,SPY,BUY,161,599.66,1.0,
2024-11-26T14:05:00-05:00,SPY,SELL,161,599.81,1.0,23.14999999999634
2024-11-26T14:30:00-05:00,SPY,BUY,161,600.03,1.0,
2024-11-27T09:35:00-05:00,SPY,SELL,161,600.25,1.0,34.42000000000439
2024-11-27T09:40:00-05:00,SPY,BUY,161,600.57,1.0,
2024-11-27T09:50:00-05:00,SPY,SELL,161,600.13,1.0,-71.84000000000879
2024-11-27T12:50:00-05:00,SPY,BUY,162,598.26,1.0,
2024-11-27T14:25:00-05:00,SPY,SELL,162,598.71,1.0,71.90000000000737
2024-11-27T14:40:00-05:00,SPY,BUY,161,598.94,1.0,
2024-11-27T14:55:00-05:00,SPY,SELL,161,598.71,1.0,-38.03000000000293
2024-11-27T15:00:00-05:00,SPY,BUY,161,598.86,1.0,
2024-11-27T15:10:00-05:00,SPY,SELL,161,598.69,1.0,-28.36999999999341
2024-11-27T15:45:00-05:00,SPY,BUY,161,598.82,1.0,
2024-11-27T15:50:00-05:00,SPY,SELL,161,598.62,1.0,-33.20000000000732
2024-11-27T15:55:00-05:00,SPY,BUY,161,598.78,1.0,
2024-11-29T12:55:00-05:00,SPY,SELL,161,602.45,1.0,589.8700000000117
2024-12-02T09:30:00-05:00,SPY,BUY,161,603.43,1.0,
2024-12-02T09:40:00-05:00,SPY,SELL,161,602.88,1.0,-89.54999999999268
2024-12-02T09:45:00-05:00,SPY,BUY,161,603.19,1.0,
2024-12-02T09:50:00-05:00,SPY,SELL,161,602.89,1.0,-49.30000000001098
2024-12-02T10:10:00-05:00,SPY,BUY,161,603.03,1.0,
2024-12-02T10:15:00-05:00,SPY,SELL,161,602.84,1.0,-31.589999999990482
2024-12-02T10:20:00-05:00,SPY,BUY,161,603.0,1.0,
2024-12-02T10:50:00-05:00,SPY,SELL,161,603.06,1.0,8.659999999991214
2024-12-02T11:05:00-05:00,SPY,BUY,161,603.21,1.0,
2024-12-02T12:55:00-05:00,SPY,SELL,161,603.57,1.0,56.960000000002196
2024-12-02T13:20:00-05:00,SPY,BUY,161,603.82,1.0,
2024-12-02T13:25:00-05:00,SPY,SELL,161,603.67,1.0,-25.150000000014643
2024-12-02T13:35:00-05:00,SPY,BUY,161,603.73,1.0,
2024-12-02T13:40:00-05:00,SPY,SELL,161,603.64,1.0,-15.490000000005125
2024-12-02T13:45:00-05:00,SPY,BUY,161,603.75,1.0,
2024-12-02T14:00:00-05:00,SPY,SELL,161,603.58,1.0,-28.36999999999341
2024-12-02T14:30:00-05:00,SPY,BUY,161,603.59,1.0,
2024-12-02T15:40:00-05:00,SPY,SELL,161,603.71,1.0,18.320000000000732
2024-12-03T11:00:00-05:00,SPY,BUY,161,603.08,1.0,
2024-12-03T11:05:00-05:00,SPY,SELL,161,602.95,1.0,-21.929999999999268
2024-12-03T11:20:00-05:00,SPY,BUY,161,603.03,1.0,
2024-12-03T11:35:00-05:00,SPY,SELL,161,602.71,1.0,-52.51999999998975
2024-12-03T12:15:00-05:00,SPY,BUY,161,602.98,1.0,
2024-12-03T13:55:00-05:00,SPY,SELL,161,603.44,1.0,73.06000000000586
2024-12-03T14:15:00-05:00,SPY,BUY,161,603.58,1.0,
2024-12-03T14:20:00-05:00,SPY,SELL,161,603.41,1.0,-28.370000000011714
2024-12-03T14:25:00-05:00,SPY,BUY,161,603.62,1.0,
2024-12-03T15:35:00-05:00,SPY,SELL,161,603.77,1.0,23.14999999999634
2024-12-03T15:45:00-05:00,SPY,BUY,161,603.85,1.0,
2024-12-03T15:55:00-05:00,SPY,SELL,161,603.85,1.0,-1.0
2024-12-04T09:30:00-05:00,SPY,BUY,160,605.78,1.0,
2024-12-04T12:30:00-05:00,SPY,SELL,160,606.09,1.0,48.60000000000946
2024-12-04T12:45:00-05:00,SPY,BUY,160,606.31,1.0,
2024-12-04T13:05:00-05:00,SPY,SELL,160,606.29,1.0,-4.19999999999709
2024-12-04T13:50:00-05:00,SPY,BUY,160,606.32,1.0,
2024-12-04T13:55:00-05:00,SPY,SELL,160,605.98,1.0,-55.40000000000509
2024-12-04T14:00:00-05:00,SPY,BUY,160,606.27,1.0,
2024-12-05T10:10:00-05:00,SPY,SELL,160,607.54,1.0,202.1999999999971
2024-12-05T10:15:00-05:00,SPY,BUY,160,607.63,1.0,
2024-12-05T10:20:00-05:00,SPY,SELL,160,607.2,1.0,-69.799999999992
2024-12-05T11:20:00-05:00,SPY,BUY,160,607.51,1.0,
2024-12-05T13:15:00-05:00,SPY,SELL,160,607.78,1.0,42.19999999999709
2024-12-05T15:35:00-05:00,SPY,BUY,160,607.21,1.0,
2024-12-05T15:45:00-05:00,SPY,SELL,160,607.18,1.0,-5.800000000013824
2024-12-06T09:30:00-05:00,SPY,BUY,160,608.18,1.0,
2024-12-06T11:00:00-05:00,SPY,SELL,160,608.5,1.0,50.200000000008004
2024-12-06T13:00:00-05:00,SPY,BUY,160,607.71,1.0,
2024-12-06T13:30:00-05:00,SPY,SELL,160,607.68,1.0,-5.800000000013824
2024-12-06T13:35:00-05:00,SPY,BUY,160,607.82,1.0,
2024-12-06T13:40:00-05:00,SPY,SELL,160,607.65,1.0,-28.20000000001164
2024-12-06T13:45:00-05:00,SPY,BUY,160,607.87,1.0,
2024-12-06T14:00:00-05:00,SPY,SELL,160,607.72,1.0,-24.999999999996362
2024-12-06T15:10:00-05:00,SPY,BUY,160,607.59,1.0,
2024-12-09T09:30:00-05:00,SPY,SELL,160,607.41,1.0,-29.800000000010186
2024-12-09T11:50:00-05:00,SPY,BUY,160,605.92,1.0,
2024-12-09T12:20:00-05:00,SPY,SELL,160,605.5,1.0,-68.19999999999345
2024-12-09T12:25:00-05:00,SPY,BUY,160,605.61,1.0,
2024-12-09T12:30:00-05:00,SPY,SELL,160,605.47,1.0,-23.399999999997817
2024-12-09T12:35:00-05:00,SPY,BUY,160,605.75,1.0,
2024-12-09T12:55:00-05:00,SPY,SELL,160,605.35,1.0,-64.99999999999636
2024-12-09T13:25:00-05:00,SPY,BUY,160,605.73,1.0,
2024-12-09T14:00:00-05:00,SPY,SELL,160,605.48,1.0,-41.0
2024-12-10T09:40:00-05:00,SPY,BUY,160,604.9,1.0,
2024-12-10T09:50:00-05:00,SPY,SELL,160,604.47,1.0,-69.799999999992
2024-12-10T09:55:00-05:00,SPY,BUY,160,605.09,1.0,
2024-12-10T10:55:00-05:00,SPY,SELL,160,605.01,1.0,-13.800000000006548
2024-12-10T11:00:00-05:00,SPY,BUY,160,605.24,1.0,
2024-12-10T11:05:00-05:00,SPY,SELL,160,604.68,1.0,-90.60000000000946
2024-12-10T12:30:00-05:00,SPY,BUY,160,604.99,1.0,
2024-12-10T12:50:00-05:00,SPY,SELL,160,604.42,1.0,-92.200000000008
2024-12-10T13:35:00-05:00,SPY,BUY,160,604.5,1.0,
2024-12-10T13:40:00-05:00,SPY,SELL,160,604.31,1.0,-31.40000000000873
2024-12-11T09:30:00-05:00,SPY,BUY,159,605.97,1.0,
2024-12-11T13:50:00-05:00,SPY,SELL,159,607.9,1.0,305.86999999999205
2024-12-11T14:35:00-05:00,SPY,BUY,159,608.12,1.0,
2024-12-11T14:40:00-05:00,SPY,SELL,159,607.98,1.0,-23.25999999999783
2024-12-11T15:00:00-05:00,SPY,BUY,159,608.02,1.0,
2024-12-11T15:30:00-05:00,SPY,SELL,159,607.89,1.0,-21.669999999999277
2024-12-11T15:35:00-05:00,SPY,BUY,159,608.03,1.0,
2024-12-11T15:40:00-05:00,SPY,SELL,159,607.77,1.0,-42.339999999998554
2024-12-12T10:35:00-05:00,SPY,BUY,160,606.88,1.0,
2024-12-12T10:40:00-05:00,SPY,SELL,160,606.43,1.0,-73.00000000000728
2024-12-12T10:45:00-05:00,SPY,BUY,160,606.61,1.0,
2024-12-12T11:40:00-05:00,SPY,SELL,160,606.45,1.0,-26.599999999994907
2024-12-12T12:10:00-05:00,SPY,BUY,159,606.64,1.0,
2024-12-12T12:20:00-05:00,SPY,SELL,159,606.46,1.0,-29.619999999992046
2024-12-12T12:55:00-05:00,SPY,BUY,159,606.8,1.0,
2024-12-12T13:30:00-05:00,SPY,SELL,159,606.27,1.0,-85.26999999999566
2024-12-12T15:30:00-05:00,SPY,BUY,160,605.28,1.0,
2024-12-12T15:35:00-05:00,SPY,SELL,160,605.1,1.0,-29.799999999991996
2024-12-13T09:30:00-05:00,SPY,BUY,159,606.43,1.0,
2024-12-13T10:10:00-05:00,SPY,SELL,159,605.48,1.0,-152.04999999998915
2024-12-13T11:30:00-05:00,SPY,BUY,160,604.59,1.0,
2024-12-13T11:35:00-05:00,SPY,SELL,160,603.77,1.0,-132.200000000008
2024-12-13T13:15:00-05:00,SPY,BUY,160,603.58,1.0,
2024-12-13T15:10:00-05:00,SPY,SELL,160,604.27,1.0,109.39999999999054
2024-12-13T15:30:00-05:00,SPY,BUY,160,604.48,1.0,
2024-12-13T15:40:00-05:00,SPY,SELL,160,604.33,1.0,-24.999999999996362
2024-12-13T15:45:00-05:00,SPY,BUY,159,604.68,1.0,
2024-12-13T15:50:00-05:00,SPY,SELL,159,604.16,1.0,-83.67999999999711
2024-12-16T09:30:00-05:00,SPY,BUY,159,605.89,1.0,
2024-12-16T11:30:00-05:00,SPY,SELL,159,606.53,1.0,100.75999999999783
2024-12-16T11:35:00-05:00,SPY,BUY,159,606.62,1.0,
2024-12-16T11:40:00-05:00,SPY,SELL,159,606.49,1.0,-21.669999999999277
2024-12-16T11:45:00-05:00,SPY,BUY,159,606.72,1.0,
2024-12-16T12:00:00-05:00,SPY,SELL,159,606.71,1.0,-2.589999999998554
2024-12-16T12:10:00-05:00,SPY,BUY,159,606.89,1.0,
2024-12-16T14:25:00-05:00,SPY,SELL,159,607.35,1.0,72.14000000000578
2024-12-16T14:35:00-05:00,SPY,BUY,159,607.58,1.0,
2024-12-16T14:40:00-05:00,SPY,SELL,159,607.45,1.0,-21.669999999999277
2024-12-16T14:50:00-05:00,SPY,BUY,159,607.56,1.0,
2024-12-16T14:55:00-05:00,SPY,SELL,159,607.5,1.0,-10.539999999991323
2024-12-16T15:05:00-05:00,SPY,BUY,159,607.74,1.0,
2024-12-16T15:20:00-05:00,SPY,SELL,159,607.49,1.0,-40.75
2024-12-16T15:25:00-05:00,SPY,BUY,159,607.59,1.0,
2024-12-16T15:30:00-05:00,SPY,SELL,159,607.35,1.0,-39.160000000001446
2024-12-17T11:00:00-05:00,SPY,BUY,159,604.12,1.0,
2024-12-17T12:15:00-05:00,SPY,SELL,159,604.37,1.0,38.75
2024-12-17T12:30:00-05:00,SPY,BUY,159,604.69,1.0,
2024-12-17T13:00:00-05:00,SPY,SELL,159,604.69,1.0,-1.0
2024-12-17T15:35:00-05:00,SPY,BUY,160,603.61,1.0,
2024-12-18T11:15:00-05:00,SPY,SELL,160,604.84,1.0,195.8000000000029
2024-12-18T11:25:00-05:00,SPY,BUY,159,605.63,1.0,
2024-12-18T11:30:00-05:00,SPY,SELL,159,605.43,1.0,-32.80000000000723
2024-12-18T11:35:00-05:00,SPY,BUY,159,605.76,1.0,
2024-12-18T12:05:00-05:00,SPY,SELL,159,605.69,1.0,-12.129999999989877
2024-12-18T12:15:00-05:00,SPY,BUY,159,606.19,1.0,
2024-12-18T12:25:00-05:00,SPY,SELL,159,605.68,1.0,-82.09000000001663
2024-12-18T13:30:00-05:00,SPY,BUY,159,605.62,1.0,
2024-12-18T13:35:00-05:00,SPY,SELL,159,605.38,1.0,-39.160000000001446
2024-12-18T13:50:00-05:00,SPY,BUY,159,605.56,1.0,
2024-12-18T13:55:00-05:00,SPY,SELL,159,605.47,1.0,-15.309999999986985
2024-12-19T10:45:00-05:00,SPY,BUY,163,589.92,1.0,
2024-12-19T10:50:00-05:00,SPY,SELL,163,589.33,1.0,-97.16999999998666
2024-12-19T11:20:00-05:00,SPY,BUY,163,590.57,1.0,
2024-12-19T12:10:00-05:00,SPY,SELL,163,589.46,1.0,-181.93000000000222
2024-12-19T13:20:00-05:00,SPY,BUY,163,589.09,1.0,
2024-12-19T14:25:00-05:00,SPY,SELL,163,589.23,1.0,21.819999999997776
2024-12-19T15:20:00-05:00,SPY,BUY,163,589.39,1.0,
2024-12-19T15:25:00-05:00,SPY,SELL,163,588.61,1.0,-128.13999999999555
2024-12-20T10:25:00-05:00,SPY,BUY,164,586.98,1.0,
2024-12-20T13:00:00-05:00,SPY,SELL,164,594.0,1.0,1150.279999999997
2024-12-20T14:25:00-05:00,SPY,BUY,164,593.28,1.0,
2024-12-20T14:50:00-05:00,SPY,SELL,164,592.5,1.0,-128.91999999999553
2024-12-20T15:00:00-05:00,SPY,BUY,164,592.67,1.0,
2024-12-20T15:05:00-05:00,SPY,SELL,164,592.39,1.0,-46.919999999995525
2024-12-23T11:00:00-05:00,SPY,BUY,164,590.12,1.0,
2024-12-23T14:35:00-05:00,SPY,SELL,164,593.19,1.0,502.4800000000082
2024-12-23T15:30:00-05:00,SPY,BUY,164,593.54,1.0,
2024-12-24T11:55:00-05:00,SPY,SELL,164,599.01,1.0,896.0800000000045
2024-12-24T12:00:00-05:00,SPY,BUY,164,599.38,1.0,
2024-12-26T09:45:00-05:00,SPY,SELL,164,599.76,1.0,61.319999999999254
2024-12-26T09:55:00-05:00,SPY,BUY,164,599.9,1.0,
2024-12-26T10:05:00-05:00,SPY,SELL,164,599.53,1.0,-61.680000000000746
2024-12-26T10:20:00-05:00,SPY,BUY,164,600.18,1.0,
2024-12-26T10:40:00-05:00,SPY,SELL,164,599.97,1.0,-35.43999999998732
2024-12-26T10:45:00-05:00,SPY,BUY,164,600.43,1.0,
2024-12-26T12:45:00-05:00,SPY,SELL,164,600.87,1.0,71.16000000000895
2024-12-26T13:15:00-05:00,SPY,BUY,163,601.76,1.0,
2024-12-26T13:20:00-05:00,SPY,SELL,163,601.6,1.0,-27.07999999999481
2024-12-26T13:25:00-05:00,SPY,BUY,163,601.67,1.0,
2024-12-26T13:30:00-05:00,SPY,SELL,163,601.07,1.0,-98.79999999998518
2024-12-26T13:50:00-05:00,SPY,BUY,163,601.52,1.0,
2024-12-26T13:55:00-05:00,SPY,SELL,163,601.32,1.0,-33.59999999998888
2024-12-26T14:40:00-05:00,SPY,BUY,163,601.41,1.0,
2024-12-26T15:55:00-05:00,SPY,SELL,163,601.23,1.0,-30.339999999991846
2024-12-27T11:25:00-05:00,SPY,BUY,165,594.52,1.0,
2024-12-27T11:40:00-05:00,SPY,SELL,165,593.12,1.0,-231.99999999999625
2024-12-27T13:00:00-05:00,SPY,BUY,165,592.83,1.0,
2024-12-27T15:10:00-05:00,SPY,SELL,165,593.56,1.0,119.44999999998424
2024-12-27T15:50:00-05:00,SPY,BUY,165,594.63,1.0,
2024-12-30T09:30:00-05:00,SPY,SELL,165,587.0,1.0,-1259.9499999999994
2024-12-30T10:55:00-05:00,SPY,BUY,165,587.11,1.0,
2024-12-30T14:00:00-05:00,SPY,SELL,165,590.86,1.0,617.75
2024-12-30T14:45:00-05:00,SPY,BUY,165,590.72,1.0,
2024-12-30T15:00:00-05:00,SPY,SELL,165,590.39,1.0,-55.45000000000675
2024-12-30T15:10:00-05:00,SPY,BUY,165,590.82,1.0,
2024-12-30T15:25:00-05:00,SPY,SELL,165,589.59,1.0,-203.950000000003
2024-12-31T09:55:00-05:00,SPY,BUY,165,590.01,1.0,
2024-12-31T10:00:00-05:00,SPY,SELL,165,589.86,1.0,-25.74999999999625
2024-12-31T10:15:00-05:00,SPY,BUY,165,589.98,1.0,
2024-12-31T10:30:00-05:00,SPY,SELL,165,588.74,1.0,-205.6000000000015
2024-12-31T10:35:00-05:00,SPY,BUY,164,589.62,1.0,
2024-12-31T10:40:00-05:00,SPY,SELL,164,588.85,1.0,-127.27999999999702
2024-12-31T12:55:00-05:00,SPY,BUY,165,587.22,1.0,
2024-12-31T13:10:00-05:00,SPY,SELL,165,586.45,1.0,-128.049999999997
2024-12-31T13:45:00-05:00,SPY,BUY,165,586.07,1.0,
2024-12-31T13:50:00-05:00,SPY,SELL,165,585.76,1.0,-52.150000000009754
2024-12-31T14:05:00-05:00,SPY,BUY,165,585.97,1.0,
2024-12-31T14:15:00-05:00,SPY,SELL,165,585.39,1.0,-96.70000000000675
2024-12-31T14:50:00-05:00,SPY,BUY,165,585.57,1.0,
2024-12-31T15:10:00-05:00,SPY,SELL,165,585.39,1.0,-30.700000000010505
2024-12-31T15:15:00-05:00,SPY,BUY,165,586.06,1.0,
2024-12-31T15:50:00-05:00,SPY,SELL,165,585.54,1.0,-86.799999999997
2024-12-31T15:55:00-05:00,SPY,BUY,165,586.02,1.0,
2025-01-02T10:20:00-05:00,SPY,SELL,165,587.72,1.0,279.5000000000075
2025-01-02T10:50:00-05:00,SPY,BUY,164,588.45,1.0,
2025-01-02T10:55:00-05:00,SPY,SELL,164,587.61,1.0,-138.76000000000522
2025-01-02T11:35:00-05:00,SPY,BUY,164,587.94,1.0,
2025-01-02T12:20:00-05:00,SPY,SELL,164,586.45,1.0,-245.3600000000015
2025-01-02T14:00:00-05:00,SPY,BUY,165,582.55,1.0,
2025-01-02T14:55:00-05:00,SPY,SELL,165,582.13,1.0,-70.29999999999325
2025-01-02T15:00:00-05:00,SPY,BUY,165,583.77,1.0,
2025-01-03T11:05:00-05:00,SPY,SELL,165,588.48,1.0,776.150000000006
2025-01-03T11:15:00-05:00,SPY,BUY,165,588.75,1.0,
2025-01-03T15:00:00-05:00,SPY,SELL,165,591.56,1.0,462.649999999991
2025-01-06T09:30:00-05:00,SPY,BUY,163,596.84,1.0,
2025-01-06T12:10:00-05:00,SPY,SELL,163,598.93,1.0,339.66999999998666
2025-01-06T15:55:00-05:00,SPY,BUY,164,595.4,1.0,
2025-01-07T10:00:00-05:00,SPY,SELL,164,593.74,1.0,-273.2399999999948
2025-01-07T11:25:00-05:00,SPY,BUY,164,593.11,1.0,
2025-01-07T11:30:00-05:00,SPY,SELL,164,592.12,1.0,-163.3600000000015
2025-01-07T11:35:00-05:00,SPY,BUY,164,592.95,1.0,
2025-01-07T11:40:00-05:00,SPY,SELL,164,592.25,1.0,-115.80000000000746
2025-01-07T13:05:00-05:00,SPY,BUY,164,591.81,1.0,
2025-01-07T13:40:00-05:00,SPY,SELL,164,590.96,1.0,-140.39999999998508
2025-01-07T14:05:00-05:00,SPY,BUY,164,591.27,1.0,
2025-01-07T14:10:00-05:00,SPY,SELL,164,591.13,1.0,-23.959999999997763
2025-01-08T10:00:00-05:00,SPY,BUY,165,588.55,1.0,
2025-01-08T10:10:00-05:00,SPY,SELL,165,586.43,1.0,-350.80000000000075
2025-01-08T10:50:00-05:00,SPY,BUY,164,588.18,1.0,
2025-01-08T12:05:00-05:00,SPY,SELL,164,588.02,1.0,-27.23999999999478
2025-01-08T13:00:00-05:00,SPY,BUY,164,588.07,1.0,
2025-01-08T13:50:00-05:00,SPY,SELL,164,587.21,1.0,-142.04000000000224
2025-01-08T13:55:00-05:00,SPY,BUY,164,587.77,1.0,
2025-01-08T14:35:00-05:00,SPY,SELL,164,588.67,1.0,146.59999999999627
2025-01-08T15:00:00-05:00,SPY,BUY,164,588.89,1.0,
2025-01-08T15:05:00-05:00,SPY,SELL,164,588.43,1.0,-76.44000000000597
2025-01-08T15:15:00-05:00,SPY,BUY,164,588.72,1.0,
2025-01-08T15:30:00-05:00,SPY,SELL,164,588.56,1.0,-27.240000000013424
2025-01-08T15:40:00-05:00,SPY,BUY,164,588.87,1.0,
2025-01-10T09:30:00-05:00,SPY,SELL,164,585.18,1.0,-606.160000000009
2025-01-10T12:25:00-05:00,SPY,BUY,166,580.0,1.0,
2025-01-10T14:05:00-05:00,SPY,SELL,166,581.9,1.0,314.3999999999962
2025-01-13T10:35:00-05:00,SPY,BUY,167,578.25,1.0,
2025-01-13T11:00:00-05:00,SPY,SELL,167,577.41,1.0,-141.28000000000532
2025-01-13T11:40:00-05:00,SPY,BUY,166,577.99,1.0,
2025-01-13T11:50:00-05:00,SPY,SELL,166,576.85,1.0,-190.23999999999774
2025-01-13T12:10:00-05:00,SPY,BUY,166,577.61,1.0,
2025-01-13T14:15:00-05:00,SPY,SELL,166,579.15,1.0,254.63999999999396
2025-01-13T14:20:00-05:00,SPY,BUY,166,579.52,1.0,
2025-01-13T14:45:00-05:00,SPY,SELL,166,579.74,1.0,35.52000000000453
2025-01-13T14:50:00-05:00,SPY,BUY,166,579.98,1.0,
2025-01-13T15:20:00-05:00,SPY,SELL,166,580.02,1.0,5.639999999993961
2025-01-13T15:25:00-05:00,SPY,BUY,166,580.1,1.0,
2025-01-13T15:35:00-05:00,SPY,SELL,166,580.04,1.0,-10.960000000009813
2025-01-13T15:40:00-05:00,SPY,BUY,166,580.11,1.0,
2025-01-14T10:35:00-05:00,SPY,SELL,166,582.29,1.0,360.8799999999917
2025-01-14T10:40:00-05:00,SPY,BUY,166,583.52,1.0,
2025-01-14T10:45:00-05:00,SPY,SELL,166,582.6,1.0,-153.7199999999932
