trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
114,2025-06-11T14:25:00-04:00,OKLO,SELL,SELL,1509,66.52,1.0,-166.98999999999916,-0.16608373090556677
115,2025-06-11T14:35:00-04:00,OKLO,BUY,BUY,1494,67.27,1.0,,
116,2025-06-11T14:50:00-04:00,OKLO,SELL,SELL,1494,66.61,1.0,-987.039999999995,-0.982106095397935
117,2025-06-11T15:05:00-04:00,OKLO,BUY,BUY,1499,67.0,1.0,,
118,2025-06-11T15:10:00-04:00,OKLO,SELL,SELL,1499,66.91,1.0,-135.9100000000051,-0.1353226994842435
119,2025-06-11T15:25:00-04:00,OKLO,BUY,BUY,1497,67.08,1.0,,
120,2025-06-12T09:30:00-04:00,OKLO,SELL,SELL,1497,65.24,1.0,-2755.480000000005,-2.7439619453382535
121,2025-06-12T10:05:00-04:00,OKLO,BUY,BUY,1487,67.32,1.0,,
122,2025-06-12T10:15:00-04:00,OKLO,SELL,SELL,1487,66.82,1.0,-744.5,-0.7437128543149931
123,2025-06-12T10:20:00-04:00,OKLO,BUY,BUY,1485,67.35,1.0,,
124,2025-06-12T10:35:00-04:00,OKLO,SELL,SELL,1485,66.78,1.0,-847.4499999999898,-0.8473165476437361
125,2025-06-12T10:45:00-04:00,OKLO,BUY,BUY,1488,67.16,1.0,,
126,2025-06-12T11:55:00-04:00,OKLO,SELL,SELL,1488,67.26,1.0,147.8000000000127,0.14789601409236144
127,2025-06-12T12:55:00-04:00,OKLO,BUY,BUY,1485,67.34,1.0,,
128,2025-06-12T14:10:00-04:00,OKLO,SELL,SELL,1485,68.17,1.0,1231.5499999999975,1.231538916149752
129,2025-06-13T10:35:00-04:00,OKLO,BUY,BUY,1548,64.64,1.0,,
130,2025-06-13T11:00:00-04:00,OKLO,SELL,SELL,1548,63.58,1.0,-1641.8800000000035,-1.640834460281912
131,2025-06-13T11:05:00-04:00,OKLO,BUY,BUY,1562,63.99,1.0,,
132,2025-06-13T11:10:00-04:00,OKLO,SELL,SELL,1562,63.32,1.0,-1047.5400000000027,-1.0480285909290938
