trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
263,2025-07-07T13:30:00-04:00,OKLO,BUY,BUY,1937,54.02,1.0,,
264,2025-07-07T13:50:00-04:00,OKLO,SELL,SELL,1937,54.75,1.0,1413.0099999999939,1.3503827586490245
265,2025-07-07T15:30:00-04:00,OKLO,BUY,BUY,1910,55.48,1.0,,
266,2025-07-08T09:30:00-04:00,OKLO,SELL,SELL,1910,56.63,1.0,2195.500000000011,2.071855790155133
267,2025-07-09T15:10:00-04:00,OKLO,BUY,BUY,2006,53.86,1.0,,
268,2025-07-09T15:25:00-04:00,OKLO,SELL,SELL,2006,53.73,1.0,-261.78000000000515,-0.24228981927390164
269,2025-07-10T09:30:00-04:00,OKLO,BUY,BUY,1993,54.09,1.0,,
270,2025-07-10T09:35:00-04:00,OKLO,SELL,SELL,1993,53.81,1.0,-559.0400000000022,-0.5185785804152563
271,2025-07-10T11:40:00-04:00,OKLO,BUY,BUY,1967,54.55,1.0,,
272,2025-07-10T12:10:00-04:00,OKLO,SELL,SELL,1967,55.32,1.0,1513.590000000006,1.4106039234544798
273,2025-07-10T14:45:00-04:00,OKLO,BUY,BUY,1952,55.71,1.0,,
274,2025-07-10T15:25:00-04:00,OKLO,SELL,SELL,1952,55.89,1.0,350.35999999999945,0.3221792396511087
