timestamp,symbol,action,quantity,price,commission,pnl
2025-06-12T11:02:00-04:00,OKLO,SELL,1437,68.07,1.0,157.0699999999992
2025-06-12T13:12:00-04:00,OKLO,BUY,1433,68.28,1.0,
2025-06-12T13:17:00-04:00,OKLO,SELL,1433,68.76,1.0,686.8400000000057
2025-06-12T13:18:00-04:00,OKLO,BUY,1425,69.11,1.0,
2025-06-12T13:22:00-04:00,OKLO,SELL,1425,68.84,1.0,-385.7499999999943
2025-06-12T13:37:00-04:00,OKLO,BUY,1406,69.75,1.0,
2025-06-12T13:43:00-04:00,OKLO,SELL,1406,70.41,1.0,926.9599999999953
2025-06-12T13:46:00-04:00,OKLO,BUY,1398,70.79,1.0,
2025-06-12T13:47:00-04:00,OKLO,SELL,1398,70.28,1.0,-713.9800000000072
2025-06-13T10:09:00-04:00,OKLO,BUY,1531,64.21,1.0,
2025-06-13T10:11:00-04:00,OKLO,SELL,1531,63.74,1.0,-720.5699999999874
2025-06-13T11:37:00-04:00,OKLO,BUY,1500,65.06,1.0,
2025-06-13T11:38:00-04:00,OKLO,SELL,1500,64.72,1.0,-511.0000000000051
2025-06-13T12:03:00-04:00,OKLO,BUY,1491,65.14,1.0,
2025-06-13T12:07:00-04:00,OKLO,SELL,1491,65.14,1.0,-1.0
2025-06-16T09:30:00-04:00,OKLO,BUY,1456,66.73,1.0,
2025-06-16T09:31:00-04:00,OKLO,SELL,1456,69.44,1.0,3944.759999999991
2025-06-16T09:32:00-04:00,OKLO,BUY,1425,70.8,1.0,
2025-06-16T09:34:00-04:00,OKLO,SELL,1425,73.28,1.0,3533.0000000000055
2025-06-16T12:07:00-04:00,OKLO,BUY,1500,69.51,1.0,
2025-06-16T12:08:00-04:00,OKLO,SELL,1500,69.34,1.0,-256.00000000000256
2025-06-16T13:33:00-04:00,OKLO,BUY,1527,68.1,1.0,
2025-06-16T13:35:00-04:00,OKLO,SELL,1527,68.03,1.0,-107.88999999998958
2025-06-16T14:40:00-04:00,OKLO,BUY,1515,68.56,1.0,
2025-06-16T14:44:00-04:00,OKLO,SELL,1515,68.5,1.0,-91.90000000000344
2025-06-17T09:31:00-04:00,OKLO,BUY,1505,68.99,1.0,
2025-06-17T09:32:00-04:00,OKLO,SELL,1505,67.54,1.0,-2183.2499999999827
2025-06-17T10:25:00-04:00,OKLO,BUY,1480,68.71,1.0,
2025-06-17T10:27:00-04:00,OKLO,SELL,1480,68.02,1.0,-1022.1999999999966
2025-06-17T14:05:00-04:00,OKLO,BUY,1607,62.69,1.0,
2025-06-17T14:07:00-04:00,OKLO,SELL,1607,62.4,1.0,-467.0299999999986
2025-06-17T15:02:00-04:00,OKLO,BUY,1590,63.08,1.0,
2025-06-17T15:04:00-04:00,OKLO,SELL,1590,62.87,1.0,-334.90000000000134
2025-06-17T15:11:00-04:00,OKLO,BUY,1581,63.24,1.0,
2025-06-17T15:13:00-04:00,OKLO,SELL,1581,63.57,1.0,520.7299999999973
2025-06-18T10:37:00-04:00,OKLO,BUY,1579,63.65,1.0,
2025-06-18T10:39:00-04:00,OKLO,SELL,1579,63.41,1.0,-379.96000000000316
2025-06-18T15:50:00-04:00,OKLO,BUY,1620,61.81,1.0,
2025-06-18T15:55:00-04:00,OKLO,SELL,1620,62.42,1.0,987.1999999999991
2025-06-18T15:56:00-04:00,OKLO,BUY,1616,62.52,1.0,
2025-06-18T15:58:00-04:00,OKLO,SELL,1616,62.21,1.0,-501.9600000000037
2025-06-20T09:30:00-04:00,OKLO,BUY,1586,63.42,1.0,
2025-06-20T09:31:00-04:00,OKLO,SELL,1586,62.86,1.0,-889.1600000000036
2025-06-20T11:33:00-04:00,OKLO,BUY,1620,61.57,1.0,
2025-06-20T11:35:00-04:00,OKLO,SELL,1620,61.9,1.0,533.5999999999972
2025-06-20T11:40:00-04:00,OKLO,BUY,1612,62.18,1.0,
2025-06-20T11:45:00-04:00,OKLO,SELL,1612,62.02,1.0,-258.9199999999945
2025-06-20T14:10:00-04:00,OKLO,BUY,1659,60.26,1.0,
2025-06-20T14:11:00-04:00,OKLO,SELL,1659,60.1,1.0,-266.43999999999437
2025-06-23T13:19:00-04:00,OKLO,BUY,1868,53.39,1.0,
2025-06-23T13:28:00-04:00,OKLO,SELL,1868,54.09,1.0,1306.6000000000054
2025-06-24T09:30:00-04:00,OKLO,BUY,1734,58.25,1.0,
2025-06-24T09:36:00-04:00,OKLO,SELL,1734,57.7,1.0,-954.699999999995
2025-06-24T09:54:00-04:00,OKLO,BUY,1680,59.56,1.0,
2025-06-24T09:57:00-04:00,OKLO,SELL,1680,59.19,1.0,-622.6000000000076
2025-06-24T09:59:00-04:00,OKLO,BUY,1659,59.95,1.0,
2025-06-24T10:04:00-04:00,OKLO,SELL,1659,60.39,1.0,728.9599999999962
2025-06-24T11:33:00-04:00,OKLO,BUY,1686,59.4,1.0,
2025-06-24T11:40:00-04:00,OKLO,SELL,1686,59.5,1.0,167.6000000000024
2025-06-24T11:54:00-04:00,OKLO,BUY,1670,60.09,1.0,
2025-06-24T12:00:00-04:00,OKLO,SELL,1670,60.68,1.0,984.2999999999938
2025-06-24T12:01:00-04:00,OKLO,BUY,1661,60.98,1.0,
2025-06-24T12:05:00-04:00,OKLO,SELL,1661,61.06,1.0,131.88000000000898
2025-06-24T15:16:00-04:00,OKLO,BUY,1685,60.17,1.0,
2025-06-24T15:19:00-04:00,OKLO,SELL,1685,60.45,1.0,470.8000000000019
2025-06-24T15:39:00-04:00,OKLO,BUY,1677,60.74,1.0,
2025-06-24T15:42:00-04:00,OKLO,SELL,1677,60.68,1.0,-101.62000000000381
2025-06-25T09:30:00-04:00,OKLO,BUY,1593,63.85,1.0,
2025-06-25T09:32:00-04:00,OKLO,SELL,1593,62.42,1.0,-2278.9899999999993
2025-06-25T11:08:00-04:00,OKLO,BUY,1655,60.17,1.0,
2025-06-25T11:11:00-04:00,OKLO,SELL,1655,60.03,1.0,-232.70000000000095
2025-06-25T13:09:00-04:00,OKLO,BUY,1686,58.91,1.0,
2025-06-25T13:13:00-04:00,OKLO,SELL,1686,58.89,1.0,-34.71999999999329
2025-06-26T09:30:00-04:00,OKLO,BUY,1763,56.35,1.0,
2025-06-26T09:34:00-04:00,OKLO,SELL,1763,56.18,1.0,-300.710000000003
2025-06-26T12:02:00-04:00,OKLO,BUY,1738,56.98,1.0,
2025-06-26T12:04:00-04:00,OKLO,SELL,1738,56.91,1.0,-122.6600000000005
2025-06-26T14:21:00-04:00,OKLO,BUY,1748,56.6,1.0,
2025-06-26T14:24:00-04:00,OKLO,SELL,1748,57.18,1.0,1012.839999999997
2025-06-26T15:01:00-04:00,OKLO,BUY,1755,56.9,1.0,
2025-06-26T15:02:00-04:00,OKLO,SELL,1755,56.76,1.0,-246.700000000001
2025-06-27T09:30:00-04:00,OKLO,BUY,1670,59.67,1.0,
2025-06-27T09:31:00-04:00,OKLO,SELL,1670,61.69,1.0,3372.3999999999933
2025-06-27T10:32:00-04:00,OKLO,BUY,1742,59.03,1.0,
2025-06-27T10:35:00-04:00,OKLO,SELL,1742,58.8,1.0,-401.6600000000069
