trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
153,2025-05-22T13:45:00-04:00,OKLO,BUY,Breakout > $39.85 | ADX=29.7 | RSI=70.1 | Vol spike 1.5x | SPY bullish | SL=$39.95 | TP=$40.82,2502,40.24,1.0,,
154,2025-05-22T14:00:00-04:00,OKLO,SELL,Stop loss hit at $39.91 (SL: $39.95),2502,39.91,1.0,-826.6600000000135,-0.8210646089032594
155,2025-05-23T09:30:00-04:00,OKLO,BUY,Breakout > $40.43 | ADX=41.0 | RSI=86.7 | Vol spike 1.5x | SPY bullish | SL=$45.18 | TP=$47.40,2190,45.92,1.0,,
156,2025-05-23T09:50:00-04:00,OKLO,SELL,Take profit hit at $47.64 (TP: $47.40),2190,47.64,1.0,3765.7999999999975,3.7446129797605123
157,2025-05-23T09:55:00-04:00,OKLO,BUY,Breakout > $48.11 | ADX=58.0 | RSI=89.1 | Vol spike 1.5x | SPY bullish | SL=$47.18 | TP=$50.99,2084,48.45,1.0,,
158,2025-05-23T10:15:00-04:00,OKLO,SELL,Price $49.38 < 5-SMA $49.53,2084,49.38,1.0,1937.1199999999994,1.9184952481311424
159,2025-05-27T11:35:00-04:00,OKLO,BUY,Breakout > $52.46 | ADX=46.7 | RSI=70.2 | Vol spike 1.5x | SPY bullish | SL=$52.08 | TP=$54.60,1911,52.92,1.0,,
160,2025-05-27T12:15:00-04:00,OKLO,SELL,Price $53.21 < 5-SMA $53.39,1911,53.21,1.0,553.1899999999983,0.5470027425781484
161,2025-05-28T09:30:00-04:00,OKLO,BUY,Breakout > $54.01 | ADX=31.9 | RSI=78.5 | Vol spike 1.5x | SPY bullish | SL=$54.86 | TP=$56.71,1824,55.48,1.0,,
162,2025-05-28T09:35:00-04:00,OKLO,SELL,Stop loss hit at $54.52 (SL: $54.86),1824,54.52,1.0,-1752.0399999999886,-1.7313243577941106
163,2025-05-30T15:50:00-04:00,OKLO,BUY,Breakout > $52.43 | ADX=32.3 | RSI=83.0 | Vol spike 1.5x | SPY bullish | SL=$52.58 | TP=$53.48,1911,52.88,1.0,,
164,2025-06-02T09:35:00-04:00,OKLO,SELL,Stop loss hit at $52.50 (SL: $52.58),1911,52.5,1.0,-727.1800000000048,-0.7195906216317788
165,2025-06-02T15:50:00-04:00,OKLO,BUY,Breakout > $52.81 | ADX=36.4 | RSI=72.7 | Vol spike 1.5x | SPY bullish | SL=$52.66 | TP=$53.53,1907,52.95,1.0,,
166,2025-06-02T15:55:00-04:00,OKLO,SELL,Stop loss hit at $52.44 (SL: $52.66),1907,52.44,1.0,-973.5700000000097,-0.9641535939249417
167,2025-06-03T09:30:00-04:00,OKLO,BUY,Breakout > $53.15 | ADX=40.3 | RSI=89.4 | Vol spike 1.5x | SPY bullish | SL=$57.56 | TP=$59.81,1730,58.31,1.0,,
168,2025-06-03T09:35:00-04:00,OKLO,SELL,Stop loss hit at $54.95 (SL: $57.56),1730,54.95,1.0,-5813.799999999999,-5.763239103346342
169,2025-06-04T13:50:00-04:00,OKLO,BUY,Breakout > $48.73 | ADX=37.5 | RSI=83.1 | Vol spike 1.5x | SPY bullish | SL=$48.59 | TP=$49.43,2052,48.87,1.0,,
170,2025-06-04T14:05:00-04:00,OKLO,SELL,Price $48.85 < 5-SMA $48.90,2052,48.85,1.0,-42.039999999991835,-0.04192168024965521
171,2025-06-06T13:50:00-04:00,OKLO,BUY,Breakout > $50.35 | ADX=22.3 | RSI=72.2 | Vol spike 1.5x | SPY bullish | SL=$50.05 | TP=$50.99,1991,50.36,1.0,,
172,2025-06-06T14:20:00-04:00,OKLO,SELL,Price $50.21 < 5-SMA $50.31,1991,50.21,1.0,-299.6499999999972,-0.2988497997761167
173,2025-06-09T13:05:00-04:00,OKLO,BUY,Breakout > $52.70 | ADX=30.9 | RSI=72.1 | Vol spike 1.5x | SPY bullish | SL=$52.44 | TP=$53.50,1899,52.79,1.0,,
174,2025-06-09T13:20:00-04:00,OKLO,SELL,Price $52.75 < 5-SMA $52.85,1899,52.75,1.0,-76.95999999999839,-0.07676868476070624
175,2025-06-09T15:10:00-04:00,OKLO,BUY,Breakout > $53.37 | ADX=27.7 | RSI=73.0 | Vol spike 1.5x | SPY bullish | SL=$53.34 | TP=$54.15,1870,53.61,1.0,,
176,2025-06-09T15:30:00-04:00,OKLO,SELL,Price $53.48 < 5-SMA $53.61,1870,53.48,1.0,-244.1000000000048,-0.24348714286142262
177,2025-06-09T15:35:00-04:00,OKLO,BUY,Breakout > $53.75 | ADX=39.2 | RSI=75.0 | Vol spike 1.5x | SPY bullish | SL=$53.70 | TP=$54.55,1857,53.98,1.0,,
178,2025-06-10T09:30:00-04:00,OKLO,SELL,Take profit hit at $54.79 (TP: $54.55),1857,54.79,1.0,1503.1700000000042,1.4995432048048631
179,2025-06-11T09:30:00-04:00,OKLO,BUY,Breakout > $53.13 | ADX=37.4 | RSI=80.2 | Vol spike 1.5x | SPY bullish | SL=$54.39 | TP=$55.66,1831,54.81,1.0,,
180,2025-06-11T09:35:00-04:00,OKLO,SELL,Take profit hit at $55.93 (TP: $55.66),1831,55.93,1.0,2049.7199999999953,2.042405940087946
181,2025-06-11T09:50:00-04:00,OKLO,BUY,Breakout > $56.44 | ADX=42.6 | RSI=82.7 | Vol spike 1.5x | SPY bullish | SL=$57.11 | TP=$59.66,1735,57.96,1.0,,
182,2025-06-11T10:00:00-04:00,OKLO,SELL,Take profit hit at $61.80 (TP: $59.66),1735,61.8,1.0,6661.399999999993,6.624198501217157
183,2025-06-11T10:05:00-04:00,OKLO,BUY,Breakout > $62.09 | ADX=49.6 | RSI=90.2 | Vol spike 1.5x | SPY bullish | SL=$61.07 | TP=$65.02,1623,62.39,1.0,,
184,2025-06-11T10:35:00-04:00,OKLO,SELL,Take profit hit at $66.00 (TP: $65.02),1623,66.0,1.0,5858.029999999999,5.785138984339023
185,2025-06-11T13:35:00-04:00,OKLO,BUY,Breakout > $66.81 | ADX=31.4 | RSI=73.7 | Vol spike 1.5x | SPY bullish | SL=$66.99 | TP=$69.29,1503,67.76,1.0,,
186,2025-06-11T13:55:00-04:00,OKLO,SELL,Stop loss hit at $66.86 (SL: $66.99),1503,66.86,1.0,-1353.7000000000085,-1.3291860868376784
187,2025-06-12T13:35:00-04:00,OKLO,BUY,Breakout > $69.50 | ADX=43.7 | RSI=81.4 | Vol spike 1.5x | SPY bullish | SL=$69.24 | TP=$70.84,1457,69.77,1.0,,
188,2025-06-12T13:50:00-04:00,OKLO,SELL,Price $69.48 < 5-SMA $69.80,1457,69.48,1.0,-423.5299999999884,-0.4166310481369927
189,2025-06-23T15:55:00-04:00,OKLO,BUY,Breakout > $55.10 | ADX=31.4 | RSI=80.3 | Vol spike 1.5x | SPY bullish | SL=$54.74 | TP=$55.85,1844,55.11,1.0,,
190,2025-06-24T09:30:00-04:00,OKLO,SELL,Take profit hit at $58.46 (TP: $55.85),1844,58.46,1.0,6176.400000000002,6.077707750464854
191,2025-06-24T09:50:00-04:00,OKLO,BUY,Breakout > $59.14 | ADX=49.9 | RSI=86.2 | Vol spike 1.5x | SPY bullish | SL=$58.81 | TP=$61.06,1717,59.56,1.0,,
192,2025-06-24T10:10:00-04:00,OKLO,SELL,Price $59.36 < 5-SMA $59.79,1717,59.36,1.0,-344.40000000000487,-0.33677039925089597
193,2025-06-24T11:55:00-04:00,OKLO,BUY,Breakout > $60.11 | ADX=33.3 | RSI=72.3 | Vol spike 1.5x | SPY bullish | SL=$59.87 | TP=$61.46,1692,60.4,1.0,,
194,2025-06-24T12:10:00-04:00,OKLO,SELL,Price $60.29 < 5-SMA $60.53,1692,60.29,1.0,-187.11999999999904,-0.1830959179160403
195,2025-06-27T09:30:00-04:00,OKLO,BUY,Breakout > $57.38 | ADX=29.9 | RSI=74.0 | Vol spike 1.5x | SPY bullish | SL=$58.40 | TP=$60.53,1729,59.11,1.0,,
196,2025-06-27T09:35:00-04:00,OKLO,SELL,Stop loss hit at $57.30 (SL: $58.40),1729,57.3,1.0,-3130.490000000004,-3.063036124764062
197,2025-06-30T14:25:00-04:00,OKLO,BUY,Breakout > $56.30 | ADX=41.1 | RSI=77.5 | Vol spike 1.5x | SPY bullish | SL=$56.38 | TP=$57.28,1798,56.68,1.0,,
198,2025-06-30T14:30:00-04:00,OKLO,SELL,Stop loss hit at $56.36 (SL: $56.38),1798,56.36,1.0,-576.3600000000005,-0.5655487439903828
199,2025-07-03T09:30:00-04:00,OKLO,BUY,Breakout > $51.58 | ADX=25.5 | RSI=77.7 | Vol spike 1.5x | SPY bullish | SL=$51.72 | TP=$52.84,1955,52.09,1.0,,
200,2025-07-03T09:40:00-04:00,OKLO,SELL,Stop loss hit at $51.69 (SL: $51.72),1955,51.69,1.0,-783.0000000000111,-0.7688761299312391
201,2025-07-07T13:30:00-04:00,OKLO,BUY,Breakout > $53.99 | ADX=25.1 | RSI=72.1 | Vol spike 1.5x | SPY bullish | SL=$53.68 | TP=$54.70,1884,54.02,1.0,,
202,2025-07-07T13:50:00-04:00,OKLO,SELL,Take profit hit at $54.75 (TP: $54.70),1884,54.75,1.0,1374.319999999994,1.3503555108205636
203,2025-07-07T15:45:00-04:00,OKLO,BUY,Breakout > $55.80 | ADX=32.2 | RSI=77.4 | Vol spike 1.5x | SPY bullish | SL=$55.57 | TP=$56.79,1820,55.98,1.0,,
204,2025-07-08T09:35:00-04:00,OKLO,SELL,Price $55.73 < 5-SMA $56.11,1820,55.73,1.0,-456.0,-0.4475651864953094
205,2025-07-09T15:10:00-04:00,OKLO,BUY,Breakout > $53.63 | ADX=39.1 | RSI=92.0 | Vol spike 1.5x | SPY bullish | SL=$53.64 | TP=$54.29,1891,53.86,1.0,,
206,2025-07-09T15:25:00-04:00,OKLO,SELL,Price $53.73 < 5-SMA $53.78,1891,53.73,1.0,-246.83000000000484,-0.2423459694653748
207,2025-07-10T09:30:00-04:00,OKLO,BUY,Breakout > $54.08 | ADX=54.1 | RSI=74.5 | Vol spike 1.5x | SPY bullish | SL=$53.82 | TP=$54.62,1883,54.09,1.0,,
208,2025-07-10T09:35:00-04:00,OKLO,SELL,Stop loss hit at $53.81 (SL: $53.82),1883,53.81,1.0,-528.2400000000022,-0.5186324887359159
209,2025-07-10T11:45:00-04:00,OKLO,BUY,Breakout > $54.56 | ADX=27.4 | RSI=75.3 | Vol spike 1.5x | SPY bullish | SL=$54.44 | TP=$55.77,1854,54.88,1.0,,
210,2025-07-10T12:10:00-04:00,OKLO,SELL,Price $55.32 < 5-SMA $55.34,1854,55.32,1.0,814.7599999999958,0.8007585761443957
211,2025-07-10T15:15:00-04:00,OKLO,BUY,Breakout > $55.95 | ADX=47.2 | RSI=79.1 | Vol spike 1.5x | SPY bullish | SL=$55.84 | TP=$56.60,1816,56.09,1.0,,
212,2025-07-10T15:25:00-04:00,OKLO,SELL,Price $55.89 < 5-SMA $55.97,1816,55.89,1.0,-364.20000000000516,-0.3575480333680133
