trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
153,2025-04-28T15:45:00-04:00,OKLO,BUY,Breakout > $24.15 | ADX=60.3 | RSI=81.0 | Vol spike 1.5x | SPY bullish | SL=$24.09 | TP=$24.43,4129,24.2,1.0,,
154,2025-04-28T15:50:00-04:00,OKLO,SELL,Take profit hit at $24.49 (TP: $24.43),4129,24.49,1.0,1196.4099999999964,1.197334342112107
155,2025-04-28T15:55:00-04:00,OKLO,BUY,Breakout > $24.49 | ADX=64.1 | RSI=86.9 | Vol spike 1.5x | SPY bullish | SL=$24.38 | TP=$24.79,4080,24.52,1.0,,
156,2025-04-29T09:30:00-04:00,OKLO,SELL,Stop loss hit at $24.06 (SL: $24.38),4080,24.06,1.0,-1877.8000000000034,-1.8770003978305279
157,2025-04-29T13:45:00-04:00,OKLO,BUY,Breakout > $24.36 | ADX=20.6 | RSI=71.8 | Vol spike 1.5x | SPY bullish | SL=$24.46 | TP=$24.77,4066,24.56,1.0,,
158,2025-04-29T13:50:00-04:00,OKLO,SELL,Stop loss hit at $24.38 (SL: $24.46),4066,24.38,1.0,-732.8799999999989,-0.7338930659882892
159,2025-04-29T15:50:00-04:00,OKLO,BUY,Breakout > $24.42 | ADX=22.6 | RSI=64.1 | Vol spike 1.5x | SPY bullish | SL=$24.37 | TP=$24.62,4081,24.45,1.0,,
160,2025-04-30T09:30:00-04:00,OKLO,SELL,Stop loss hit at $23.01 (SL: $24.37),4081,23.01,1.0,-5877.63999999999,-5.89051371773009
161,2025-04-30T15:55:00-04:00,OKLO,BUY,Breakout > $23.72 | ADX=22.2 | RSI=78.1 | Vol spike 1.5x | SPY bullish | SL=$23.61 | TP=$23.97,4180,23.73,1.0,,
162,2025-05-01T09:30:00-04:00,OKLO,SELL,Take profit hit at $25.13 (TP: $23.97),4180,25.13,1.0,5850.999999999994,5.898637395606914
163,2025-05-01T09:50:00-04:00,OKLO,BUY,Breakout > $25.40 | ADX=42.1 | RSI=80.7 | Vol spike 1.5x | SPY bullish | SL=$25.12 | TP=$26.22,3915,25.49,1.0,,
164,2025-05-01T09:55:00-04:00,OKLO,SELL,Stop loss hit at $24.91 (SL: $25.12),3915,24.91,1.0,-2271.6999999999935,-2.276381378304477
165,2025-05-01T10:15:00-04:00,OKLO,BUY,Breakout > $25.50 | ADX=53.1 | RSI=75.2 | Vol spike 1.5x | SPY bullish | SL=$25.28 | TP=$26.73,3865,25.76,1.0,,
166,2025-05-01T11:30:00-04:00,OKLO,SELL,Take profit hit at $26.73 (TP: $26.73),3865,26.73,1.0,3748.0499999999956,3.7644857447616245
167,2025-05-01T13:55:00-04:00,OKLO,BUY,Breakout > $26.28 | ADX=29.2 | RSI=60.1 | Vol spike 1.5x | SPY bullish | SL=$26.15 | TP=$26.74,3792,26.35,1.0,,
168,2025-05-01T14:00:00-04:00,OKLO,SELL,Stop loss hit at $26.12 (SL: $26.15),3792,26.12,1.0,-873.1600000000017,-0.87385733815585
169,2025-05-01T15:10:00-04:00,OKLO,BUY,Breakout > $26.64 | ADX=38.7 | RSI=75.7 | Vol spike 1.5x | SPY bullish | SL=$26.52 | TP=$26.97,3744,26.67,1.0,,
170,2025-05-01T15:50:00-04:00,OKLO,SELL,Stop loss hit at $26.47 (SL: $26.52),3744,26.47,1.0,-749.8000000000106,-0.7509002190008907
171,2025-05-08T11:50:00-04:00,OKLO,BUY,Breakout > $27.47 | ADX=26.2 | RSI=70.4 | Vol spike 1.5x | SPY bullish | SL=$27.30 | TP=$27.93,3627,27.51,1.0,,
172,2025-05-08T12:05:00-04:00,OKLO,SELL,Price $27.40 < 5-SMA $27.44,3627,27.4,1.0,-399.9700000000108,-0.4008527981173045
173,2025-05-09T14:35:00-04:00,OKLO,BUY,Breakout > $26.98 | ADX=44.4 | RSI=85.1 | Vol spike 1.5x | SPY bullish | SL=$26.89 | TP=$27.22,3694,27.0,1.0,,
174,2025-05-09T15:00:00-04:00,OKLO,SELL,Price $26.98 < 5-SMA $27.00,3694,26.98,1.0,-74.87999999999843,-0.07507594822486532
175,2025-05-09T15:05:00-04:00,OKLO,BUY,Breakout > $27.09 | ADX=53.4 | RSI=90.7 | Vol spike 1.5x | SPY bullish | SL=$28.10 | TP=$28.67,3525,28.29,1.0,,
176,2025-05-09T15:10:00-04:00,OKLO,SELL,Stop loss hit at $28.09 (SL: $28.10),3525,28.09,1.0,-705.9999999999975,-0.707959277299925
177,2025-05-12T09:30:00-04:00,OKLO,BUY,Breakout > $28.73 | ADX=58.1 | RSI=76.4 | Vol spike 1.5x | SPY bullish | SL=$28.61 | TP=$30.38,3413,29.2,1.0,,
178,2025-05-12T09:55:00-04:00,OKLO,SELL,Price $29.09 < 5-SMA $29.20,3413,29.09,1.0,-376.4299999999981,-0.37771195437314053
179,2025-05-13T09:35:00-04:00,OKLO,BUY,Breakout > $30.33 | ADX=43.4 | RSI=94.2 | Vol spike 1.5x | SPY bullish | SL=$30.57 | TP=$31.57,3224,30.9,1.0,,
180,2025-05-13T09:55:00-04:00,OKLO,SELL,Price $30.72 < 5-SMA $30.82,3224,30.72,1.0,-581.319999999999,-0.5835222128312241
181,2025-05-13T10:55:00-04:00,OKLO,BUY,Breakout > $31.43 | ADX=47.3 | RSI=65.6 | Vol spike 1.5x | SPY bullish | SL=$31.07 | TP=$32.54,3154,31.56,1.0,,
182,2025-05-13T11:25:00-04:00,OKLO,SELL,Price $31.65 < 5-SMA $31.87,3154,31.65,1.0,282.85999999999956,0.2841636290646968
183,2025-05-14T09:30:00-04:00,OKLO,BUY,Breakout > $32.50 | ADX=32.5 | RSI=87.8 | Vol spike 1.5x | SPY bullish | SL=$36.42 | TP=$38.19,2691,37.01,1.0,,
184,2025-05-14T09:45:00-04:00,OKLO,SELL,Take profit hit at $38.40 (TP: $38.19),2691,38.4,1.0,3739.4900000000016,3.754699913881143
185,2025-05-15T13:05:00-04:00,OKLO,BUY,Breakout > $36.47 | ADX=48.7 | RSI=70.4 | Vol spike 1.5x | SPY bullish | SL=$36.42 | TP=$37.17,2726,36.67,1.0,,
186,2025-05-15T13:40:00-04:00,OKLO,SELL,Price $36.75 < 5-SMA $36.80,2726,36.75,1.0,217.07999999999535,0.21715943692202144
187,2025-05-15T15:55:00-04:00,OKLO,BUY,Breakout > $37.26 | ADX=50.2 | RSI=65.7 | Vol spike 1.5x | SPY bullish | SL=$37.15 | TP=$38.05,2669,37.45,1.0,,
188,2025-05-16T09:35:00-04:00,OKLO,SELL,Take profit hit at $38.67 (TP: $38.05),2669,38.67,1.0,3255.179999999997,3.2566438614157036
189,2025-05-16T09:40:00-04:00,OKLO,BUY,Breakout > $38.83 | ADX=56.9 | RSI=85.5 | Vol spike 1.5x | SPY bullish | SL=$39.23 | TP=$40.94,2520,39.8,1.0,,
190,2025-05-16T09:45:00-04:00,OKLO,SELL,Stop loss hit at $39.21 (SL: $39.23),2520,39.21,1.0,-1487.7999999999906,-1.483394318872938
191,2025-05-19T14:00:00-04:00,OKLO,BUY,Breakout > $38.79 | ADX=32.5 | RSI=77.9 | Vol spike 1.5x | SPY bullish | SL=$38.72 | TP=$39.81,2563,39.08,1.0,,
192,2025-05-19T14:05:00-04:00,OKLO,SELL,Stop loss hit at $38.66 (SL: $38.72),2563,38.66,1.0,-1077.4600000000044,-1.0757061686626168
193,2025-05-19T15:45:00-04:00,OKLO,BUY,Breakout > $39.15 | ADX=30.4 | RSI=76.5 | Vol spike 1.5x | SPY bullish | SL=$39.09 | TP=$39.78,2544,39.32,1.0,,
194,2025-05-20T09:30:00-04:00,OKLO,SELL,Stop loss hit at $38.38 (SL: $39.09),2544,38.38,1.0,-2392.359999999994,-2.39161668553413
195,2025-05-20T14:05:00-04:00,OKLO,BUY,Breakout > $38.60 | ADX=21.7 | RSI=67.1 | Vol spike 1.5x | SPY bullish | SL=$38.55 | TP=$39.18,2575,38.76,1.0,,
196,2025-05-20T14:10:00-04:00,OKLO,SELL,Stop loss hit at $38.55 (SL: $38.55),2575,38.55,1.0,-541.7500000000022,-0.5427921609490243
197,2025-05-21T12:30:00-04:00,OKLO,BUY,Breakout > $38.67 | ADX=26.9 | RSI=60.8 | Vol spike 1.5x | SPY bullish | SL=$38.52 | TP=$39.35,2571,38.8,1.0,,
198,2025-05-21T13:05:00-04:00,OKLO,SELL,Price $39.09 < 5-SMA $39.11,2571,39.09,1.0,744.5900000000161,0.7464127399108785
199,2025-05-22T10:30:00-04:00,OKLO,BUY,Breakout > $38.31 | ADX=47.0 | RSI=69.9 | Vol spike 1.5x | SPY bullish | SL=$37.85 | TP=$39.43,2601,38.38,1.0,,
200,2025-05-22T10:35:00-04:00,OKLO,SELL,Price $37.87 < 5-SMA $38.09,2601,37.87,1.0,-1327.5100000000134,-1.3298055102718447
201,2025-05-22T11:10:00-04:00,OKLO,BUY,Breakout > $39.06 | ADX=59.2 | RSI=72.5 | Vol spike 1.5x | SPY bullish | SL=$38.87 | TP=$40.40,2531,39.38,1.0,,
202,2025-05-22T11:25:00-04:00,OKLO,SELL,Price $39.37 < 5-SMA $39.47,2531,39.37,1.0,-26.31000000001295,-0.026396639048698583
203,2025-05-22T13:35:00-04:00,OKLO,BUY,Breakout > $39.45 | ADX=28.7 | RSI=56.3 | Vol spike 1.5x | SPY bullish | SL=$39.28 | TP=$40.09,2520,39.55,1.0,,
204,2025-05-22T13:45:00-04:00,OKLO,SELL,Take profit hit at $40.24 (TP: $40.09),2520,40.24,1.0,1737.8000000000122,1.7436062086748996
205,2025-05-23T09:30:00-04:00,OKLO,BUY,Breakout > $40.43 | ADX=41.0 | RSI=86.7 | Vol spike 1.5x | SPY bullish | SL=$45.18 | TP=$47.40,2175,45.92,1.0,,
206,2025-05-23T09:50:00-04:00,OKLO,SELL,Take profit hit at $47.64 (TP: $47.40),2175,47.64,1.0,3739.9999999999977,3.7446058652142113
207,2025-05-23T09:55:00-04:00,OKLO,BUY,Breakout > $48.11 | ADX=58.0 | RSI=89.1 | Vol spike 1.5x | SPY bullish | SL=$47.18 | TP=$50.99,2069,48.45,1.0,,
208,2025-05-23T10:15:00-04:00,OKLO,SELL,Price $49.38 < 5-SMA $49.53,2069,49.38,1.0,1923.1699999999994,1.9184879302063307
209,2025-05-27T11:35:00-04:00,OKLO,BUY,Breakout > $52.46 | ADX=46.7 | RSI=70.2 | Vol spike 1.5x | SPY bullish | SL=$52.08 | TP=$54.60,1898,52.92,1.0,,
210,2025-05-27T12:15:00-04:00,OKLO,SELL,Price $53.21 < 5-SMA $53.39,1898,53.21,1.0,549.4199999999984,0.5469959328240951
211,2025-05-27T13:40:00-04:00,OKLO,BUY,Breakout > $53.77 | ADX=41.3 | RSI=64.6 | Vol spike 1.5x | SPY bullish | SL=$53.49 | TP=$54.88,1862,53.95,1.0,,
212,2025-05-27T14:00:00-04:00,OKLO,SELL,Price $54.04 < 5-SMA $54.06,1862,54.04,1.0,166.5799999999931,0.16582400834594394
213,2025-05-28T09:30:00-04:00,OKLO,BUY,Breakout > $54.01 | ADX=31.9 | RSI=78.5 | Vol spike 1.5x | SPY bullish | SL=$54.86 | TP=$56.71,1811,55.48,1.0,,
214,2025-05-28T09:35:00-04:00,OKLO,SELL,Stop loss hit at $54.52 (SL: $54.86),1811,54.52,1.0,-1739.5599999999886,-1.731331328462074
215,2025-05-30T15:35:00-04:00,OKLO,BUY,Breakout > $52.00 | ADX=29.4 | RSI=54.9 | Vol spike 1.5x | SPY bullish | SL=$51.74 | TP=$52.58,1928,52.02,1.0,,
216,2025-05-30T15:50:00-04:00,OKLO,SELL,Take profit hit at $52.88 (TP: $52.58),1928,52.88,1.0,1657.079999999999,1.6521967672347597
217,2025-06-02T15:50:00-04:00,OKLO,BUY,Breakout > $52.81 | ADX=36.4 | RSI=72.7 | Vol spike 1.5x | SPY bullish | SL=$52.66 | TP=$53.53,1898,52.95,1.0,,
218,2025-06-02T15:55:00-04:00,OKLO,SELL,Stop loss hit at $52.44 (SL: $52.66),1898,52.44,1.0,-968.9800000000097,-0.9641582446186717
219,2025-06-03T09:30:00-04:00,OKLO,BUY,Breakout > $53.15 | ADX=40.3 | RSI=89.4 | Vol spike 1.5x | SPY bullish | SL=$57.56 | TP=$59.81,1721,58.31,1.0,,
220,2025-06-03T09:35:00-04:00,OKLO,SELL,Stop loss hit at $54.95 (SL: $57.56),1721,54.95,1.0,-5783.559999999999,-5.763243988615729
221,2025-06-04T13:50:00-04:00,OKLO,BUY,Breakout > $48.73 | ADX=37.5 | RSI=83.1 | Vol spike 1.5x | SPY bullish | SL=$48.59 | TP=$49.43,2042,48.87,1.0,,
222,2025-06-04T14:05:00-04:00,OKLO,SELL,Price $48.85 < 5-SMA $48.90,2042,48.85,1.0,-41.839999999991875,-0.04192656157902794
223,2025-06-06T12:25:00-04:00,OKLO,BUY,Breakout > $49.51 | ADX=20.5 | RSI=68.3 | Vol spike 1.5x | SPY bullish | SL=$49.30 | TP=$50.29,2011,49.63,1.0,,
224,2025-06-06T12:40:00-04:00,OKLO,SELL,Price $49.40 < 5-SMA $49.46,2011,49.4,1.0,-463.530000000008,-0.4644266685690141
225,2025-06-06T13:45:00-04:00,OKLO,BUY,Breakout > $49.84 | ADX=21.2 | RSI=65.7 | Vol spike 1.5x | SPY bullish | SL=$49.79 | TP=$50.71,1991,50.1,1.0,,
226,2025-06-06T14:20:00-04:00,OKLO,SELL,Price $50.21 < 5-SMA $50.31,1991,50.21,1.0,218.00999999999885,0.21855617187351073
227,2025-06-09T13:00:00-04:00,OKLO,BUY,Breakout > $52.34 | ADX=29.8 | RSI=68.2 | Vol spike 1.5x | SPY bullish | SL=$52.34 | TP=$53.38,1894,52.69,1.0,,
228,2025-06-09T13:20:00-04:00,OKLO,SELL,Price $52.75 < 5-SMA $52.85,1894,52.75,1.0,112.6400000000043,0.11287041366245484
229,2025-06-09T15:05:00-04:00,OKLO,BUY,Breakout > $53.17 | ADX=25.2 | RSI=69.4 | Vol spike 1.5x | SPY bullish | SL=$53.06 | TP=$53.84,1871,53.32,1.0,,
230,2025-06-09T15:30:00-04:00,OKLO,SELL,Price $53.48 < 5-SMA $53.61,1871,53.48,1.0,298.35999999999365,0.2990696324238089
231,2025-06-09T15:35:00-04:00,OKLO,BUY,Breakout > $53.75 | ADX=39.2 | RSI=75.0 | Vol spike 1.5x | SPY bullish | SL=$53.70 | TP=$54.55,1849,53.98,1.0,,
232,2025-06-10T09:30:00-04:00,OKLO,SELL,Take profit hit at $54.79 (TP: $54.55),1849,54.79,1.0,1496.6900000000041,1.4995388238575689
233,2025-06-11T09:30:00-04:00,OKLO,BUY,Breakout > $53.13 | ADX=37.4 | RSI=80.2 | Vol spike 1.5x | SPY bullish | SL=$54.39 | TP=$55.66,1824,54.81,1.0,,
234,2025-06-11T09:35:00-04:00,OKLO,SELL,Take profit hit at $55.93 (TP: $55.66),1824,55.93,1.0,2041.8799999999953,2.042402037960898
235,2025-06-11T09:50:00-04:00,OKLO,BUY,Breakout > $56.44 | ADX=42.6 | RSI=82.7 | Vol spike 1.5x | SPY bullish | SL=$57.11 | TP=$59.66,1728,57.96,1.0,,
236,2025-06-11T10:00:00-04:00,OKLO,SELL,Take profit hit at $61.80 (TP: $59.66),1728,61.8,1.0,6634.519999999993,6.624194206071568
237,2025-06-11T10:05:00-04:00,OKLO,BUY,Breakout > $62.09 | ADX=49.6 | RSI=90.2 | Vol spike 1.5x | SPY bullish | SL=$61.07 | TP=$65.02,1616,62.39,1.0,,
238,2025-06-11T10:35:00-04:00,OKLO,SELL,Take profit hit at $66.00 (TP: $65.02),1616,66.0,1.0,5832.759999999999,5.785134459079076
239,2025-06-11T13:35:00-04:00,OKLO,BUY,Breakout > $66.81 | ADX=31.4 | RSI=73.7 | Vol spike 1.5x | SPY bullish | SL=$66.99 | TP=$69.29,1497,67.76,1.0,,
240,2025-06-11T13:55:00-04:00,OKLO,SELL,Stop loss hit at $66.86 (SL: $66.99),1497,66.86,1.0,-1348.3000000000086,-1.3291899699638443
241,2025-06-12T13:10:00-04:00,OKLO,BUY,Breakout > $68.25 | ADX=32.6 | RSI=67.7 | Vol spike 1.5x | SPY bullish | SL=$68.06 | TP=$69.59,1477,68.57,1.0,,
242,2025-06-12T13:25:00-04:00,OKLO,SELL,Price $68.64 < 5-SMA $68.69,1477,68.64,1.0,102.39000000001091,0.10109707955923582
243,2025-06-12T13:35:00-04:00,OKLO,BUY,Breakout > $69.50 | ADX=43.7 | RSI=81.4 | Vol spike 1.5x | SPY bullish | SL=$69.24 | TP=$70.84,1452,69.77,1.0,,
244,2025-06-12T13:50:00-04:00,OKLO,SELL,Price $69.48 < 5-SMA $69.80,1452,69.48,1.0,-422.07999999998844,-0.41663442145776686
245,2025-06-23T15:50:00-04:00,OKLO,BUY,Breakout > $54.84 | ADX=28.6 | RSI=64.5 | Vol spike 1.5x | SPY bullish | SL=$54.67 | TP=$55.89,1838,55.08,1.0,,
246,2025-06-24T09:30:00-04:00,OKLO,SELL,Take profit hit at $58.46 (TP: $55.89),1838,58.46,1.0,6211.440000000005,6.135480299697629
247,2025-06-24T09:50:00-04:00,OKLO,BUY,Breakout > $59.14 | ADX=49.9 | RSI=86.2 | Vol spike 1.5x | SPY bullish | SL=$58.81 | TP=$61.06,1710,59.56,1.0,,
248,2025-06-24T10:10:00-04:00,OKLO,SELL,Price $59.36 < 5-SMA $59.79,1710,59.36,1.0,-343.0000000000049,-0.3367743886513952
249,2025-06-24T11:55:00-04:00,OKLO,BUY,Breakout > $60.11 | ADX=33.3 | RSI=72.3 | Vol spike 1.5x | SPY bullish | SL=$59.87 | TP=$61.46,1686,60.4,1.0,,
250,2025-06-24T12:10:00-04:00,OKLO,SELL,Price $60.29 < 5-SMA $60.53,1686,60.29,1.0,-186.45999999999904,-0.18309939372752407
251,2025-06-27T09:30:00-04:00,OKLO,BUY,Breakout > $57.38 | ADX=29.9 | RSI=74.0 | Vol spike 1.5x | SPY bullish | SL=$58.40 | TP=$60.53,1722,59.11,1.0,,
252,2025-06-27T09:35:00-04:00,OKLO,SELL,Stop loss hit at $57.30 (SL: $58.40),1722,57.3,1.0,-3117.820000000004,-3.063039980382841
253,2025-06-30T14:25:00-04:00,OKLO,BUY,Breakout > $56.30 | ADX=41.1 | RSI=77.5 | Vol spike 1.5x | SPY bullish | SL=$56.38 | TP=$57.28,1791,56.68,1.0,,
254,2025-06-30T14:30:00-04:00,OKLO,SELL,Stop loss hit at $56.36 (SL: $56.38),1791,56.36,1.0,-574.1200000000005,-0.5655525574181838
255,2025-07-03T09:30:00-04:00,OKLO,BUY,Breakout > $51.58 | ADX=25.5 | RSI=77.7 | Vol spike 1.5x | SPY bullish | SL=$51.72 | TP=$52.84,1948,52.09,1.0,,
256,2025-07-03T09:40:00-04:00,OKLO,SELL,Stop loss hit at $51.69 (SL: $51.72),1948,51.69,1.0,-780.2000000000111,-0.7688796314108232
257,2025-07-03T11:55:00-04:00,OKLO,BUY,Breakout > $53.50 | ADX=46.2 | RSI=62.3 | Vol spike 1.5x | SPY bullish | SL=$53.21 | TP=$54.32,1892,53.58,1.0,,
258,2025-07-03T12:15:00-04:00,OKLO,SELL,Price $53.66 < 5-SMA $53.75,1892,53.66,1.0,150.35999999999677,0.1483215282444168
259,2025-07-07T13:30:00-04:00,OKLO,BUY,Breakout > $53.99 | ADX=25.1 | RSI=72.1 | Vol spike 1.5x | SPY bullish | SL=$53.68 | TP=$54.70,1877,54.02,1.0,,
260,2025-07-07T13:50:00-04:00,OKLO,SELL,Take profit hit at $54.75 (TP: $54.70),1877,54.75,1.0,1369.2099999999941,1.3503517970139751
261,2025-07-07T15:30:00-04:00,OKLO,BUY,Breakout > $55.15 | ADX=25.8 | RSI=63.1 | Vol spike 1.5x | SPY bullish | SL=$55.04 | TP=$56.36,1830,55.48,1.0,,
262,2025-07-08T09:30:00-04:00,OKLO,SELL,Take profit hit at $56.63 (TP: $56.36),1830,56.63,1.0,2103.5000000000105,2.0718136815543184
263,2025-07-09T15:10:00-04:00,OKLO,BUY,Breakout > $53.63 | ADX=39.1 | RSI=92.0 | Vol spike 1.5x | SPY bullish | SL=$53.64 | TP=$54.29,1889,53.86,1.0,,
264,2025-07-09T15:25:00-04:00,OKLO,SELL,Price $53.73 < 5-SMA $53.78,1889,53.73,1.0,-246.57000000000482,-0.2423470064734032
265,2025-07-10T09:30:00-04:00,OKLO,BUY,Breakout > $54.08 | ADX=54.1 | RSI=74.5 | Vol spike 1.5x | SPY bullish | SL=$53.82 | TP=$54.62,1880,54.09,1.0,,
266,2025-07-10T09:35:00-04:00,OKLO,SELL,Stop loss hit at $53.81 (SL: $53.82),1880,53.81,1.0,-527.4000000000021,-0.5186340473319967
267,2025-07-10T11:40:00-04:00,OKLO,BUY,Breakout > $54.20 | ADX=25.2 | RSI=64.6 | Vol spike 1.5x | SPY bullish | SL=$54.10 | TP=$55.45,1863,54.55,1.0,,
268,2025-07-10T12:10:00-04:00,OKLO,SELL,Price $55.32 < 5-SMA $55.34,1863,55.32,1.0,1433.510000000006,1.4105511639794936
269,2025-07-10T14:45:00-04:00,OKLO,BUY,Breakout > $55.66 | ADX=33.5 | RSI=66.1 | Vol spike 1.5x | SPY bullish | SL=$55.44 | TP=$56.26,1827,55.71,1.0,,
270,2025-07-10T15:25:00-04:00,OKLO,SELL,Price $55.89 < 5-SMA $55.97,1827,55.89,1.0,327.8599999999995,0.32211612194825484
271,2025-07-11T10:15:00-04:00,OKLO,BUY,Breakout > $56.42 | ADX=32.0 | RSI=62.8 | Vol spike 1.5x | SPY bullish | SL=$56.32 | TP=$58.25,1788,56.96,1.0,,
272,2025-07-11T10:30:00-04:00,OKLO,SELL,Stop loss hit at $56.26 (SL: $56.32),1788,56.26,1.0,-1252.6000000000051,-1.229902397239431
